1752248662.0900373, 60.00, 1592, 38.2, 0
1752248662.600755, 60.00, 1829, 22.9, 0
1752248663.1054795, 60.00, 1812, 25.9, 0
1752248663.6104279, 60.00, 1523, 38.6, 0
1752248664.1153955, 60.00, 1394, 45.1, 0
1752248664.620847, 60.00, 1679, 28.7, 0
1752248665.1331291, 60.00, 1466, 44.1, 0
1752248665.6382751, 60.00, 1527, 32.4, 0
1752248666.1434898, 60.00, 1410, 65.7, 1
1752248666.6487768, 60.00, 1924, 22.6, 0
1752248667.153211, 60.00, 1452, 45.5, 0
1752248667.6587148, 60.00, 1369, 44.4, 0
1752248668.1634018, 60.00, 1592, 35.0, 0
1752248668.678431, 60.00, 1601, 32.3, 0
1752248669.1915402, 60.00, 1379, 46.7, 0
1752248669.7051783, 60.00, 1461, 47.9, 0
1752248670.2166402, 60.00, 1455, 41.3, 0
1752248670.730431, 60.00, 1398, 51.5, 0
1752248671.2425704, 60.00, 1402, 37.9, 0
1752248671.754945, 60.00, 1445, 49.9, 0
1752248672.2602684, 60.00, 1450, 47.5, 0
1752248672.7725432, 60.00, 1453, 40.8, 0
1752248673.281382, 60.00, 1469, 40.1, 0
1752248673.7934134, 60.00, 1422, 47.6, 0
1752248674.3053734, 60.00, 1804, 26.8, 0
1752248674.81724, 60.00, 1436, 43.9, 0
1752248675.329888, 60.00, 1544, 31.8, 0
1752248675.8419137, 60.00, 1419, 45.2, 0
1752248676.354283, 60.00, 1487, 39.5, 0
1752248676.8665252, 60.00, 1753, 25.8, 0
1752248677.3782947, 60.00, 1830, 24.9, 0
1752248677.8922067, 60.00, 1727, 27.1, 0
1752248678.406257, 60.00, 1450, 43.0, 0
1752248678.918235, 60.00, 1622, 31.9, 0
1752248679.4308865, 60.00, 1351, 52.2, 0
1752248679.9432983, 60.00, 1575, 35.3, 0
1752248680.4554298, 60.00, 1750, 29.9, 0
1752248680.9676723, 60.00, 1529, 32.7, 0
1752248681.4816809, 60.00, 1523, 44.4, 0
1752248681.994438, 60.00, 1852, 25.0, 0
1752248682.507157, 60.00, 1991, 20.7, 0
1752248683.0206518, 60.00, 1555, 40.6, 0
1752248683.5321581, 60.00, 1441, 40.5, 0
1752248684.0464108, 60.00, 1450, 43.4, 0
1752248684.5596476, 60.00, 1591, 31.1, 0
1752248685.0718696, 60.00, 1445, 48.5, 0
1752248685.5842028, 60.00, 1497, 46.8, 0
1752248686.0983202, 60.00, 1621, 32.7, 0
1752248686.610829, 60.00, 1572, 34.1, 0
1752248687.1240623, 60.00, 1872, 22.5, 0
1752248687.637555, 60.00, 1499, 43.5, 0
1752248688.149579, 60.00, 1498, 39.5, 0
1752248688.6600358, 60.00, 1486, 41.9, 0
1752248689.1646893, 60.00, 1680, 29.4, 0
1752248689.669412, 60.00, 1431, 45.7, 0
1752248690.174015, 60.00, 1564, 34.1, 0
1752248690.6859736, 60.00, 1599, 33.0, 0
1752248691.194068, 60.00, 1707, 28.1, 0
1752248691.6995943, 60.00, 1467, 40.7, 0
1752248692.2100885, 60.00, 1433, 44.7, 0
1752248692.7221315, 60.00, 1558, 41.2, 0
1752248693.233998, 60.00, 1310, 50.7, 0
1752248693.7401485, 60.00, 1546, 43.4, 0
1752248694.2452555, 60.00, 1727, 29.4, 0
1752248694.7563088, 60.00, 1560, 32.2, 0
1752248695.264708, 60.00, 1329, 60.5, 1
1752248695.7771003, 60.00, 1413, 46.5, 0
1752248696.289682, 60.00, 1587, 38.6, 0
1752248696.8022811, 60.00, 1559, 34.3, 0
1752248697.3150358, 60.00, 1473, 41.1, 0
1752248697.8280852, 60.00, 1737, 27.7, 0
1752248698.3414226, 60.00, 1441, 43.2, 0
1752248698.846191, 60.00, 1430, 49.6, 0
1752248699.3590314, 60.00, 1369, 53.0, 0
1752248699.8728235, 60.00, 1711, 28.5, 0
1752248700.3851652, 60.00, 1420, 45.7, 0
1752248700.9015002, 60.00, 1297, 55.3, 1
1752248701.4145002, 60.00, 1449, 49.4, 0
1752248701.9256947, 60.00, 1268, 55.8, 0
1752248702.4376, 60.00, 1511, 36.1, 0
1752248702.950936, 60.00, 1544, 35.2, 0
1752248703.464211, 60.00, 1778, 28.2, 0
1752248703.9758377, 60.00, 1407, 50.5, 0
1752248704.4901636, 60.00, 1391, 42.4, 0
1752248705.0047553, 60.00, 1513, 33.6, 0
1752248705.517344, 60.00, 1612, 36.1, 0
1752248706.030702, 60.00, 1515, 40.1, 0
1752248706.5465107, 60.00, 1379, 48.0, 0
1752248707.0590696, 60.00, 1473, 39.9, 0
1752248707.5714557, 60.00, 1422, 42.7, 0
1752248708.085732, 60.00, 1463, 37.6, 0
1752248708.5951254, 60.00, 1584, 41.0, 0
1752248709.1075013, 60.00, 1850, 27.0, 0
1752248709.6183512, 60.00, 1528, 36.2, 0
1752248710.1375446, 60.00, 1987, 19.8, 0
1752248710.642647, 60.00, 1495, 46.0, 0
1752248711.1473858, 60.00, 1478, 43.5, 0
1752248711.6538794, 60.00, 1499, 40.0, 0
1752248712.158912, 60.00, 1471, 47.0, 0
1752248712.6633625, 60.00, 1282, 60.7, 0
1752248713.168729, 60.00, 1412, 52.3, 0
1752248713.6820595, 60.00, 1586, 35.5, 0
1752248714.1956673, 60.00, 1468, 43.8, 0
1752248714.7076147, 60.00, 1440, 43.6, 0
1752248715.2194111, 60.00, 1733, 26.0, 0
1752248715.732023, 60.00, 1612, 32.6, 0
1752248716.244217, 60.00, 1458, 42.9, 0
1752248716.7579038, 60.00, 1433, 62.3, 1
1752248717.2740967, 60.00, 1318, 59.1, 0
1752248717.7866101, 60.00, 1610, 35.0, 0
1752248718.2984085, 60.00, 1462, 50.8, 0
1752248718.811771, 60.00, 1924, 20.8, 0
1752248719.3252747, 60.00, 1591, 33.7, 0
1752248719.8386226, 60.00, 1306, 58.3, 0
1752248720.3513713, 60.00, 1382, 43.5, 0
1752248720.864553, 60.00, 1618, 34.7, 0
1752248721.3765888, 60.00, 1988, 21.4, 0
1752248721.8884904, 60.00, 1436, 50.2, 0
1752248722.3950238, 60.00, 1304, 49.8, 0
1752248722.906928, 60.00, 1475, 49.9, 0
1752248723.4190838, 60.00, 1824, 24.2, 0
1752248723.931003, 60.00, 1342, 48.1, 0
1752248724.4433393, 60.00, 1485, 40.7, 0
1752248724.9559295, 60.00, 1667, 30.6, 0
1752248725.4674287, 60.00, 1446, 38.2, 0
1752248725.9796188, 60.00, 1301, 56.0, 0
1752248726.4930549, 60.00, 1379, 43.1, 0
1752248727.000854, 60.00, 1606, 33.6, 0
1752248727.5144558, 60.00, 1539, 43.4, 0
1752248728.0266593, 60.00, 1477, 49.9, 0
1752248728.5392718, 60.00, 1666, 34.6, 0
1752248729.0518029, 60.00, 1398, 51.8, 0
1752248729.5643227, 60.00, 1678, 34.6, 0
1752248730.0807106, 60.00, 2678, 10.7, 1
1752248730.593382, 60.00, 1453, 42.9, 0
1752248731.1046076, 60.00, 1432, 49.5, 0
1752248731.6157563, 60.00, 1527, 40.9, 0
1752248732.1280406, 60.00, 1588, 35.0, 0
1752248732.6411493, 60.00, 1609, 35.0, 0
1752249941.6512048, 60.00, 1551, 42.8, 0
1752249942.1639066, 60.00, 1408, 46.3, 0
1752249942.6746035, 60.00, 1498, 49.4, 0
1752249943.1873703, 60.00, 1433, 39.5, 0
1752249943.7015083, 60.00, 1408, 40.0, 0
1752249944.215298, 60.00, 1425, 41.9, 0
1752249944.7317138, 60.00, 1558, 42.4, 0
1752249945.2446551, 60.00, 1527, 40.2, 0
1752249945.7493696, 60.00, 1667, 28.6, 0
1752249946.260828, 60.00, 1741, 28.0, 0
1752249946.7750309, 60.00, 1782, 23.9, 0
1752249947.286107, 60.00, 1423, 44.3, 0
1752249947.7988057, 60.00, 1339, 51.1, 0
1752249948.311871, 60.00, 1742, 30.0, 0
1752249948.82473, 60.00, 2035, 19.6, 0
1752249949.3323717, 60.00, 1542, 48.4, 0
1752249949.8412685, 60.00, 1311, 46.6, 0
1752249950.3546896, 60.00, 1410, 45.6, 0
1752249950.8670528, 60.00, 1306, 54.5, 0
1752249951.3718007, 60.00, 1632, 32.5, 0
1752249951.884324, 60.00, 1375, 42.7, 0
1752249952.397565, 60.00, 1450, 44.8, 0
1752249952.9100523, 60.00, 1581, 30.7, 0
1752249953.4223318, 60.00, 1758, 25.7, 0
1752249953.935297, 60.00, 1561, 37.3, 0
1752249954.4482052, 60.00, 1861, 23.3, 0
1752249954.9564745, 60.00, 1512, 39.0, 0
1752249955.4690888, 60.00, 1811, 24.6, 0
1752249955.977706, 60.00, 1439, 44.2, 0
1752249956.490489, 60.00, 1693, 30.1, 0
1752249957.0034266, 60.00, 1339, 48.2, 0
1752249957.5172157, 60.00, 1798, 25.5, 0
1752249958.0305135, 60.00, 1419, 48.3, 0
1752249958.5425158, 60.00, 1665, 32.5, 0
1752249959.054164, 60.00, 1559, 34.7, 0
1752249959.5655732, 60.00, 1452, 48.6, 0
1752249960.0780518, 60.00, 1581, 36.7, 0
1752249960.5912247, 60.00, 1439, 39.2, 0
1752249961.1050012, 60.00, 1379, 50.7, 0
1752249961.61824, 60.00, 1350, 52.5, 0
1752249962.1270046, 60.00, 1362, 45.4, 0
1752249962.6396127, 60.00, 1368, 50.8, 0
1752249963.1508906, 60.00, 1368, 49.1, 0
1752249963.6629145, 60.00, 1372, 48.5, 0
1752249964.1682985, 60.00, 1472, 47.5, 0
1752249964.680446, 60.00, 1489, 49.1, 0
1752249965.186701, 60.00, 1843, 25.8, 0
1752249965.6989176, 60.00, 1418, 46.3, 0
1752249966.2112935, 60.00, 1425, 53.9, 0
1752249966.7244635, 60.00, 1412, 44.1, 0
1752249967.2836134, 60.00, 2861, 4.6, 1
1752249967.7921352, 60.00, 1383, 54.9, 0
1752249968.2973957, 60.00, 1497, 43.8, 0
1752249968.8093069, 60.00, 1565, 35.1, 0
1752249969.3226607, 60.00, 1691, 30.1, 0
1752249969.8352103, 60.00, 1512, 40.7, 0
1752249970.3490868, 60.00, 1477, 42.4, 0
1752249970.8619585, 60.00, 1513, 40.3, 0
1752249971.3740275, 60.00, 1661, 29.5, 0
1752249971.887697, 60.00, 1378, 54.4, 0
1752249972.400256, 60.00, 1393, 52.6, 0
1752249972.9128869, 60.00, 1592, 38.2, 0
1752249973.4246519, 60.00, 1829, 22.9, 0
1752249973.9385798, 60.00, 1812, 25.9, 0
1752249974.451013, 60.00, 1523, 38.6, 0
1752249974.9634974, 60.00, 1394, 45.1, 0
1752249975.476736, 60.00, 1679, 28.7, 0
1752249975.9900775, 60.00, 1466, 44.1, 0
1752249976.5061302, 60.00, 1527, 32.4, 0
1752249977.0219402, 60.00, 1410, 65.7, 1
1752249977.5347254, 60.00, 1924, 22.6, 0
1752249978.04648, 60.00, 1452, 45.5, 0
1752249978.5599658, 60.00, 1369, 44.4, 0
1752249979.0725882, 60.00, 1592, 35.0, 0
1752249979.5858166, 60.00, 1601, 32.3, 0
1752249980.0989351, 60.00, 1379, 46.7, 0
1752249980.6115367, 60.00, 1461, 47.9, 0
1752249981.1243608, 60.00, 1455, 41.3, 0
1752249981.6372488, 60.00, 1398, 51.5, 0
1752249982.1511953, 60.00, 1402, 37.9, 0
1752249982.663568, 60.00, 1445, 49.9, 0
1752249983.1760137, 60.00, 1450, 47.5, 0
1752249983.688822, 60.00, 1453, 40.8, 0
1752249984.2014112, 60.00, 1469, 40.1, 0
1752249984.7147777, 60.00, 1422, 47.6, 0
1752249985.228207, 60.00, 1804, 26.8, 0
1752249985.7410305, 60.00, 1436, 43.9, 0
1752249986.2537413, 60.00, 1544, 31.8, 0
1752249986.766186, 60.00, 1419, 45.2, 0
1752249987.279534, 60.00, 1487, 39.5, 0
1752249987.7925768, 60.00, 1753, 25.8, 0
1752249988.306578, 60.00, 1830, 24.9, 0
1752249988.8192244, 60.00, 1727, 27.1, 0
1752249989.3333795, 60.00, 1450, 43.0, 0
1752249989.8457797, 60.00, 1622, 31.9, 0
1752249990.3579388, 60.00, 1351, 52.2, 0
1752249990.8702166, 60.00, 1575, 35.3, 0
1752249991.383858, 60.00, 1750, 29.9, 0
1752249991.8969839, 60.00, 1529, 32.7, 0
1752249992.4098606, 60.00, 1523, 44.4, 0
1752249992.9233541, 60.00, 1852, 25.0, 0
1752249993.4362962, 60.00, 1991, 20.7, 0
1752249993.9490812, 60.00, 1555, 40.6, 0
1752249994.4621506, 60.00, 1441, 40.5, 0
1752249994.9755414, 60.00, 1450, 43.4, 0
1752249995.4882944, 60.00, 1591, 31.1, 0
1752249996.0022101, 60.00, 1445, 48.5, 0
1752249996.5165951, 60.00, 1497, 46.8, 0
1752249997.0310225, 60.00, 1621, 32.7, 0
1752249997.5433836, 60.00, 1572, 34.1, 0
1752249998.0560267, 60.00, 1872, 22.5, 0
1752249998.5685086, 60.00, 1499, 43.5, 0
1752249999.0740569, 60.00, 1498, 39.5, 0
1752249999.5870702, 60.00, 1486, 41.9, 0
1752250000.0996108, 60.00, 1680, 29.4, 0
1752250000.6112883, 60.00, 1431, 45.7, 0
1752250001.12529, 60.00, 1564, 34.1, 0
1752250001.637909, 60.00, 1599, 33.0, 0
1752250002.150171, 60.00, 1707, 28.1, 0
1752250002.66273, 60.00, 1467, 40.7, 0
1752250003.1757443, 60.00, 1433, 44.7, 0
1752250003.6888804, 60.00, 1558, 41.2, 0
1752250004.202387, 60.00, 1310, 50.7, 0
1752250004.7162561, 60.00, 1546, 43.4, 0
1752250005.2307324, 60.00, 1727, 29.4, 0
1752250005.7424219, 60.00, 1560, 32.2, 0
1752250006.257132, 60.00, 1329, 60.5, 1
1752250006.7707152, 60.00, 1413, 46.5, 0
1752250007.282924, 60.00, 1587, 38.6, 0
1752250007.7922132, 60.00, 1559, 34.3, 0
1752250008.3045218, 60.00, 1473, 41.1, 0
1752250008.8168294, 60.00, 1737, 27.7, 0
1752250009.3291378, 60.00, 1441, 43.2, 0
1752250009.8421638, 60.00, 1430, 49.6, 0
1752250010.3521225, 60.00, 1369, 53.0, 0
1752250010.8659275, 60.00, 1711, 28.5, 0
1752250011.3790805, 60.00, 1420, 45.7, 0
1752250011.8930345, 60.00, 1297, 55.3, 1
1752250012.404828, 60.00, 1449, 49.4, 0
1752250012.918095, 60.00, 1268, 55.8, 0
1752250013.431026, 60.00, 1511, 36.1, 0
1752250013.9433274, 60.00, 1544, 35.2, 0
1752250014.456144, 60.00, 1778, 28.2, 0
1752250014.9689398, 60.00, 1407, 50.5, 0
1752250015.482337, 60.00, 1391, 42.4, 0
1752250015.9924822, 60.00, 1513, 33.6, 0
1752250016.5059335, 60.00, 1612, 36.1, 0
1752250017.0190644, 60.00, 1515, 40.1, 0
1752250017.5338583, 60.00, 1379, 48.0, 0
1752250018.0466976, 60.00, 1473, 39.9, 0
1752250018.5588832, 60.00, 1422, 42.7, 0
1752250019.0719297, 60.00, 1463, 37.6, 0
1752250019.58436, 60.00, 1584, 41.0, 0
1752250020.0975258, 60.00, 1850, 27.0, 0
1752250020.61011, 60.00, 1528, 36.2, 0
1752250021.1236808, 60.00, 1987, 19.8, 0
1752250021.638055, 60.00, 1495, 46.0, 0
1752250022.1508214, 60.00, 1478, 43.5, 0
1752250022.6646152, 60.00, 1499, 40.0, 0
1752250023.1776364, 60.00, 1471, 47.0, 0
1752250023.6910057, 60.00, 1282, 60.7, 0
1752250024.2045405, 60.00, 1412, 52.3, 0
1752250024.718283, 60.00, 1586, 35.5, 0
1752250025.2318876, 60.00, 1468, 43.8, 0
1752250025.744929, 60.00, 1440, 43.6, 0
1752250026.2570212, 60.00, 1733, 26.0, 0
1752250026.769682, 60.00, 1612, 32.6, 0
1752250027.2823281, 60.00, 1458, 42.9, 0
1752250027.796966, 60.00, 1433, 62.3, 1
1752250028.3023498, 60.00, 1318, 59.1, 0
1752250028.8146577, 60.00, 1610, 35.0, 0
1752250029.3274996, 60.00, 1462, 50.8, 0
1752250029.8401835, 60.00, 1924, 20.8, 0
1752250030.353452, 60.00, 1591, 33.7, 0
1752250030.86645, 60.00, 1306, 58.3, 0
1752250031.3791466, 60.00, 1382, 43.5, 0
1752250031.8942823, 60.00, 1618, 34.7, 0
1752250032.4068482, 60.00, 1988, 21.4, 0
1752250032.9200253, 60.00, 1436, 50.2, 0
1752250033.4325778, 60.00, 1304, 49.8, 0
1752250033.9450386, 60.00, 1475, 49.9, 0
1752250034.4573085, 60.00, 1824, 24.2, 0
1752250034.9697533, 60.00, 1342, 48.1, 0
1752250035.47848, 60.00, 1485, 40.7, 0
1752250035.9917912, 60.00, 1667, 30.6, 0
1752250036.5041792, 60.00, 1446, 38.2, 0
1752250037.0169573, 60.00, 1301, 56.0, 0
1752250037.5245416, 60.00, 1379, 43.1, 0
1752250038.0372012, 60.00, 1606, 33.6, 0
1752250038.5506022, 60.00, 1539, 43.4, 0
1752250039.063733, 60.00, 1477, 49.9, 0
1752250039.5767553, 60.00, 1666, 34.6, 0
1752250040.0901213, 60.00, 1398, 51.8, 0
1752250040.6042476, 60.00, 1678, 34.6, 0
1752250041.11956, 60.00, 2678, 10.7, 1
1752250041.632032, 60.00, 1453, 42.9, 0
1752250042.1469576, 60.00, 1432, 49.5, 0
1752250042.6638255, 60.00, 1527, 40.9, 0
1752250043.17619, 60.00, 1588, 35.0, 0
1752250043.6892703, 60.00, 1609, 35.0, 0
